"source","nr_p_values","nr_errors","nr_decision_errors","year","journal","mean_nr_p_values_year","mean_nr_errors_year","mean_nr_decision_errors_year","nr_p_values_year","nr_errors_year","nr_decision_errors_year"
"2015-19-LaS-ritter-grice-2015-the-role-of-tonal-onglides-in-german-nuclear-pitch-accents.pdf",9,0,0,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-20-LSP-palomares-et-al-2015-understanding-others-goals-depends-on-the-efficiency-and-timing-of-goal-pursuit.pdf",22,2,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-21-LSP-prati-et-al-2015-the-beneficial-role-of-multiple-categorization-and-intergroup-contact-in-reducing-linguistic-out-group.pdf",14,5,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-21-LaS-schmidt-post-2015-the-development-of-prosodic-features-and-their-contribution-to-rhythm-production-in-simultaneous.pdf",6,2,1,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-22-LaS-sereno-lee-2014-the-contribution-of-segmental-and-tonal-information-in-mandarin-spoken-word-processing.pdf",4,1,0,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-24-LSP-serota-levine-2014-a-few-prolific-liars-variation-in-the-prevalence-of-lying.pdf",2,0,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-25-LaS-turner-et-al-2014-don-t-listen-with-your-mouth-full-the-role-of-facial-motor-action-in-visual-speech-perception.pdf",8,0,0,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-26-LaS-witteman-et-al-2014-automaticity-and-stability-of-adaptation-to-a-foreign-accented-speaker.pdf",8,0,0,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-27-LAB-lab.5.2.01mar.pdf",2,1,0,2015,"LAB",9.5,1.5,0.5,57,9,3
"2015-27-LaS-yu-et-al-2014-effects-of-age-sex-and-syllable-number-on-voice-onset-time-evidence-from-children-s-voiceless-aspirated.pdf",9,3,0,2015,"LaS",9.5,1.72222222222222,0.111111111111111,171,31,2
"2015-28-LAB-lab.5.2.02hop.pdf",10,1,0,2015,"LAB",9.5,1.5,0.5,57,9,3
"2015-28-LSP-toma-d-angelo-2014-tell-tale-words-linguistic-cues-used-to-infer-the-expertise-of-online-medical-advice.pdf",7,0,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-29-LAB-lab.5.2.03ion.pdf",13,0,0,2015,"LAB",9.5,1.5,0.5,57,9,3
"2015-30-LAB-lab.5.2.04woo.pdf",7,3,2,2015,"LAB",9.5,1.5,0.5,57,9,3
"2015-30-LSP-vergis-terkourafi-2014-the-role-of-the-speaker-s-emotional-state-in-im-politeness-assessments.pdf",7,0,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-31-LAB-lab.5.3.01hen.pdf",7,0,0,2015,"LAB",9.5,1.5,0.5,57,9,3
"2015-31-LSP-watson-et-al-2015-an-analysis-of-clinical-handover-miscommunication-using-a-language-and-social-psychology-approach.pdf",2,0,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2015-35-LSP-winter-et-al-2014-don-t-keep-it-(too)-simple-how-textual-representations-of-scientific-uncertainty-affect-laypersons.pdf",4,0,0,2015,"LSP",9.89473684210526,0.631578947368421,0.105263157894737,188,12,2
"2016-00-LLT-20_01_bikowskivithanage.pdf",1,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-00-LaS-buckler-fikkert-2015-dutch-and-german-3-year-olds-representations-of-voicing-alternations.pdf",8,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-01-LLT-20_01_cerezo.pdf",15,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-01-LaS-clifton-frazier-2016-focus-in-corrective-exchanges-effects-of-pitch-accent-and-syntactic-form.pdf",2,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-02-LSP-andrighetto-et-al-2016-excluded-from-all-humanity-animal-metaphors-exacerbate-the-consequences-of-social-exclusion.pdf",12,2,1,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-03-LLT-20_01_koyamasunockey.pdf",5,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-03-LSP-balon-rime-2015-lexical-profile-of-emotional-disclosure-in-socially-shared-versus-written-narratives.pdf",25,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-05-LAB-lab.14020.tyt.pdf",11,0,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-05-LLT-20_01_mompeanfouzgonzalez.pdf",2,2,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-05-LSP-belavadi-hogg-2015-conflict-between-ethnolinguistic-groups-language-traitors-language-loyalists-and-the-influence-of.pdf",5,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-06-LAB-lab.14024.don.pdf",3,1,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-06-LLT-20_01_yang.pdf",3,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-06-LSP-bernard-et-al-2015-depression-language-and-affect-an-examination-of-the-influence-of-baseline-depression-and-affect.pdf",7,1,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-06-LaS-jose-et-al-2015-is-language-a-factor-in-the-perception-of-foreign-accent-syndrome.pdf",10,1,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-07-LAB-lab.14026.fri.pdf",49,0,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-07-LSP-biesen-et-al-2015-what-a-difference-a-pronoun-makes-i-we-versus-you-me-and-worried-couples-perceptions-of-their.pdf",2,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-07-LaS-kazanas-altarriba-2015-emotion-word-type-and-affective-valence-priming-at-a-long-stimulus-onset-asynchrony.pdf",4,1,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-08-LaS-kenett-et-al-2015-the-hyper-modular-associative-mind-a-computational-analysis-of-associative-responses-of-persons-with.pdf",1,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-09-LSP-cargile-salazar-2015-sorry-you-had-to-go-through-that-a-taxonomy-of-individual-responses-to-stories-of-race-based.pdf",20,8,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-09-LaS-kotzor-et-al-2015-processing-of-phonemic-consonant-length-semantic-and-fragment-priming-evidence-from-bengali.pdf",37,3,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-10-LSP-clementson-2015-why-do-we-think-politicians-are-so-evasive-insight-from-theories-of-equivocation-and-deception-with-a.pdf",2,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-10-LaS-michelas-et-al-2015-when-pitch-accents-encode-speaker-commitment-evidence-from-french-intonation.pdf",1,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-11-LSP-conway-et-al-2016-ideologically-motivated-perceptions-of-complexity-believing-those-who-agree-with-you-are-more-complex.pdf",4,1,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-11-LaS-moosmuller-et-al-2015-alveolar-and-velarized-laterals-in-albanian-and-in-the-viennese-dialect.pdf",2,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-12-LAB-lab.14032.kei.pdf",8,0,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-13-LSP-dai-et-al-2015-the-influence-of-responses-to-self-disclosure-on-liking-in-computer-mediated-communication.pdf",3,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-13-LaS-plug-2015-informativeness-timing-and-tempo-in-lexical-self-repair.pdf",1,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-14-LLT-20_02_furniss.pdf",2,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-15-LAB-lab.15003.iva.pdf",14,0,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-15-LSP-gasiorek-vincze-2015-modeling-motives-for-bilingual-accommodation-by-minority-and-majority-language-speakers.pdf",2,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-15-LaS-qin-jongman-2015-does-second-language-experience-modulate-perception-of-tones-in-a-third-language.pdf",11,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-17-LLT-20_02_okunohardison.pdf",56,3,2,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-17-LSP-han-et-al-2015-the-words-for-disgust-in-english-korean-and-malayalam-question-its-homogeneity.pdf",23,1,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-17-LaS-recasens-2015-the-effect-of-contextual-consonants-on-voiced-stop-lenition-evidence-from-catalan.pdf",22,3,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-18-LSP-hellmann-et-al-2016-no-space-for-others-on-the-increase-of-students-self-focus-when-prodded-to-think-about-many-others.pdf",11,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-18-LaS-robert-et-al-2016-subjective-lexical-characteristics-comparing-ratings-of-members-of-the-target-population-and-doctors.pdf",4,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-19-LSP-kulesza-et-al-2015-the-conversational-chameleon-an-investigation-into-the-link-between-dialogue-and-verbal-mimicry.pdf",8,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-19-LaS-roberts-et-al-2015-neither-deep-nor-shallow-a-classroom-experiment-testing-the-orthographic-depth-of-tone-marking-in.pdf",5,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-20-LSP-lange-et-al-2015-pseudo-names-are-more-than-hollow-words-sex-differences-in-the-choice-of-pseudonyms.pdf",15,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-20-LaS-sturman-et-al-2015-learning-the-marshallese-phonological-system-the-role-of-cross-language-similarity-on-the-perception.pdf",15,13,6,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-21-LSP-linnemann-jucks-2016-as-in-the-question-so-in-the-answer-language-style-of-human-and-machine-speakers-affects.pdf",8,3,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-21-LaS-themistocleous-2015-seeking-an-anchorage-stability-and-variability-in-tonal-alignment-of-rising-prenuclear-pitch.pdf",13,3,1,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-23-LAB-lab.15051.gat.pdf",2,2,2,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-23-LSP-markowitz-hancock-2015-linguistic-obfuscation-in-fraudulent-science.pdf",12,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-23-LaS-wiener-turnbull-2015-constraints-of-tones-vowels-and-consonants-on-lexical-selection-in-mandarin-chinese.pdf",1,0,0,2016,"LaS",8.5625,1.5,0.4375,137,24,7
"2016-24-LLT-20_03_granena.pdf",14,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-25-LLT-20_03_lanetal.pdf",22,21,11,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-25-LSP-sanrey-et-al-2015-homosexual-marriage-or-marriage-for-all-social-lexical-markers-effects-on-persuasion.pdf",31,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-26-LAB-lab.15056.sul.pdf",35,0,0,2016,"LAB",17.4285714285714,0.428571428571429,0.285714285714286,122,3,2
"2016-26-LSP-sato-et-al-2016-altering-male-dominant-representations-a-study-on-nominalized-adjectives-and-participles-in-first-and.pdf",10,0,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-27-LLT-20_03_marefathassanzadeh.pdf",3,0,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-29-LLT-20_03_parkwarschauer.pdf",8,1,0,2016,"LLT",11.9090909090909,2.45454545454545,1.18181818181818,131,27,13
"2016-30-LSP-van-swol-et-al-2016-the-language-of-extremity-the-language-of-extreme-members-and-how-the-presence-of-extremity-affects.pdf",33,4,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-33-LSP-yilmaz-2015-what-you-do-and-how-you-speak-matter-behavioral-and-linguistic-determinants-of-performance-in-virtual-teams.pdf",6,1,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2016-34-LSP-zhang-2016-a-higher-than-average-female-voice-can-cause-young-adult-female-listeners-to-think-about-aggression-more.pdf",11,2,0,2016,"LSP",11.9047619047619,1.0952380952381,0.0476190476190476,250,23,1
"2017-00-LSP-akimoto-miyazawa-2017-individual-differences-in-irony-use-depend-on-context.pdf",5,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-01-LSP-atkinson-sloan-2016-exploring-the-impact-of-age-race-and-stereotypes-on-perceptions-of-language-performance-and.pdf",32,13,2,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-01-LaS-abel-babel-2016-cognitive-load-reduces-perceived-linguistic-convergence-between-dyads.pdf",17,2,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-02-LaS-bent-atagi-2016-perception-of-nonnative-accented-sentences-by-5-to-8-year-olds-and-adults-the-role-of-phonological.pdf",10,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-03-LSP-bowen-et-al-2016-language-style-matching-in-romantic-partners-conflict-and-support-interactions.pdf",14,1,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-03-LaS-chien-et-al-2017-what-s-in-a-word-observing-the-contribution-of-underlying-and-surface-representations.pdf",4,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-04-LaS-chladkova-et-al-2016-f2-slope-as-a-perceptual-cue-for-the-front-back-contrast-in-standard-southern-british-english.pdf",4,2,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-05-LSP-cavazza-2017-the-tone-dilemma-comparing-the-effects-of-flattery-and-verbal-aggression-in-a-political-speech.pdf",15,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-05-LaS-clopper-walker-2016-effects-of-lexical-competition-and-dialect-exposure-on-phonological-priming.pdf",3,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-06-LLT-21_02_coylereverte.pdf",9,2,0,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-06-LSP-chan-2017-social-identity-and-the-linguistic-intergroup-bias-exploring-the-role-of-ethnic-identification-in-the-context.pdf",10,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-06-LaS-cooper-et-al-2016-thai-rate-varied-vowel-length-perception-and-the-impact-of-musical-experience.pdf",16,5,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-07-LSP-daly-glowacki-2016-empowering-questions-affect-how-people-construe-their-behavior-why-how-you-ask-matters-in-self.pdf",36,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-07-LaS-dennison-schafer-2017-processing-intonationally-implicated-contrast-versus-negation-in-american-english.pdf",9,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-08-LLT-21_02_elgort.pdf",9,0,0,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-08-LaS-diepstra-et-al-2016-imitation-of-non-speech-oral-gestures-by-8-month-old-infants.pdf",6,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-10-LSP-dragojevic-et-al-2016-evidence-of-linguistic-intergroup-bias-in-u-s-print-news-coverage-of-immigration.pdf",10,1,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-11-LSP-edwards-et-al-2016-that-s-not-what-i-meant-how-misunderstanding-is-related-to-channel-and-perspective-taking.pdf",3,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-12-LaS-lai-et-al-2017-a-quantitative-study-of-right-dislocation-in-cantonese-spoken-discourse.pdf",7,1,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-13-LaS-llanos-francis-2016-the-effects-of-language-experience-and-speech-context-on-the-phonetic-accommodation-of-english.pdf",12,3,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-14-LSP-hancock-pool-2017-influence-of-listener-characteristics-on-perceptions-of-sex-and-gender.pdf",13,2,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-14-LaS-martin-altarriba-2017-effects-of-valence-on-hemispheric-specialization-for-emotion-word-processing.pdf",7,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-15-LSP-hong-li-2017-the-effect-of-anonymous-reviewer-a-study-of-anonymity-affect-intensity-and-message-valence-in-the.pdf",9,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-15-LaS-martin-et-al-2016-prediction-of-agreement-and-phonetic-overlap-shape-sublexical-identification.pdf",19,2,2,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-16-LLT-21_03_bardovi-harligmossmansu.pdf",11,0,0,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-17-LLT-21_03_cotoslinkhuffman.pdf",4,0,0,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-17-LaS-molineaux-2016-native-and-non-native-perception-of-stress-in-mapudungun-assessing-structural-maintenance-in-the.pdf",10,3,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-18-LLT-21_03_hadleycharles.pdf",2,1,0,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-18-LSP-ma-seate-2017-reexamining-the-use-of-tentative-language-in-emails-the-effects-of-gender-salience-and-gender-typicality.pdf",4,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-18-LaS-polyanskaya-et-al-2016-relative-salience-of-speech-rhythm-and-speech-rate-on-perceived-foreign-accent-in-a-second.pdf",8,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-19-LSP-menegatti-et-al-2017-do-gender-and-ethnicity-make-the-difference-linguistic-evaluation-bias-in-primary-school.pdf",18,5,1,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-19-LaS-richardson-sussman-2016-discrimination-and-identification-of-a-third-formant-frequency-cue-to-place-of-articulation-by.pdf",16,2,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-20-LSP-muir-et-al-2017-linguistic-style-accommodation-shapes-impression-formation-and-rapport-in-computer-mediated.pdf",23,2,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-21-LLT-21_03_li.pdf",21,5,1,2017,"LLT",9.33333333333333,1.33333333333333,0.166666666666667,56,8,1
"2017-21-LSP-neil-et-al-2016-innovation-or-inconsistency-framing-colorectal-cancer-guidelines-to-improve-public-perceptions-of.pdf",3,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-22-LaS-saito-et-al-2017-a-longitudinal-investigation-of-the-relationship-between-motivation-and-late-second-language-speech.pdf",5,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-23-LaS-sharpe-et-al-2016-the-role-of-fundamental-frequency-and-temporal-envelope-in-processing-sentences-with-temporary.pdf",20,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-24-LAB-lab.14019.syr.pdf",14,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-24-LSP-riordan-2017-emojis-as-tools-for-emotion-work-communicating-affect-in-text-messages.pdf",34,7,1,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-24-LaS-skarnitzl-sturm-2016-voicing-assimilation-in-czech-and-slovak-speakers-of-english-interactions-of-segmental-context.pdf",11,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-25-LAB-lab.14021.hoo.pdf",6,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-25-LSP-robinson-et-al-2016-the-mind-versus-the-body-in-political-(and-nonpolitical)-discourse-linguistic-evidence-for-an.pdf",3,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-25-LaS-tenbrink-et-al-2016-communicative-success-in-spatial-dialogue-the-impact-of-functional-features-and-dialogue-strategies.pdf",2,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-26-LAB-lab.14027.hop.pdf",2,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-26-LSP-rosenberg-et-al-2016-the-a(ffective)-b(ehavioral)-c(ognitive)-of-taboo-words-in-natural-language-the-relationship.pdf",2,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-27-LAB-lab.15004.per.pdf",7,2,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-27-LSP-rubini-et-al-2016-denying-psychological-properties-of-girls-and-prostitutes-the-role-of-verbal-insults.pdf",4,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-27-LaS-turnbull-2016-the-role-of-predictability-in-intonational-variability.pdf",2,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-28-LSP-ruscher-2016-adult-attachment-predicts-advice-exemplar-sharing-and-questions-to-acquaintances-recently-diagnosed-with.pdf",1,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-28-LaS-vanrell-et-al-2017-experimental-evidence-for-the-role-of-intonation-in-evidential-marking.pdf",2,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-29-LaS-vaughn-bradlow-2016-processing-relationships-between-language-being-spoken-and-other-speech-dimensions-in-monolingual.pdf",85,5,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-30-LAB-lab.15010.val.pdf",59,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-30-LSP-seih-et-al-2016-development-and-examination-of-the-linguistic-category-model-in-a-computerized-text-analysis-method.pdf",1,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-30-LaS-zellers-2016-prosodic-variation-and-segmental-reduction-and-their-roles-in-cuing-turn-transition-in-swedish.pdf",9,0,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-31-LAB-lab.15011.gru.pdf",3,1,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-31-LSP-smirnova-iliev-2016-political-and-linguistic-identities-in-an-ethnic-conflict.pdf",2,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-31-LaS-zeng-mattys-2017-separability-of-tones-and-rhymes-in-chinese-speech-perception-evidence-from-perceptual-migrations.pdf",17,1,0,2017,"LaS",12.5416666666667,1.08333333333333,0.0833333333333333,301,26,2
"2017-32-LAB-lab.15013.llo.pdf",5,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-33-LAB-lab.15018.blo.pdf",26,0,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-33-LSP-strekalova-et-al-2016-i-understand-how-you-feel-the-language-of-empathy-in-virtual-clinical-training.pdf",1,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-34-LSP-ta-et-al-2016-developing-latent-semantic-similarity-in-initial-unstructured-interactions-the-words-may-be-all-you-need.pdf",4,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-35-LAB-lab.15020.lal.pdf",29,2,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-36-LAB-lab.15023.gon.pdf",26,8,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-36-LSP-wardecker-et-al-2017-emotion-language-in-trauma-narratives-is-associated-with-better-psychological-adjustment-among.pdf",10,2,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-37-LAB-lab.15025.tsi.pdf",54,4,1,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2017-37-LSP-wiebe-zhang-2016-conflict-initiating-factors-and-management-styles-in-family-and-nonfamily-intergenerational.pdf",4,0,0,2017,"LSP",10.44,1.32,0.16,261,33,4
"2017-39-LAB-lab.15033.mei.pdf",42,5,0,2017,"LAB",22.75,1.83333333333333,0.0833333333333333,273,22,1
"2018-00-LLT-22_01_bikowskicasal.pdf",1,0,0,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-00-LSP-albarello-rubini-2017-linguistic-discrimination-toward-roma-can-intergroup-threat-enhance-bias.pdf",16,1,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-00-LaS-asano-2017-discriminating-non-native-segmental-length-contrasts-under-increased-task-demands.pdf",3,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-01-LaS-bagou-frauenfelder-2017-lexical-segmentation-in-artificial-word-learning-the-effects-of-converging-sublexical-cues.pdf",26,6,1,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-02-LAB-lab.15012.aza.pdf",16,6,4,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-02-LSP-burgoon-2018-predicting-veracity-from-linguistic-indicators.pdf",22,4,1,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-02-LaS-bassetti-et-al-2018-orthography-induced-length-contrasts-in-the-second-language-phonological-systems-of-l2-speakers-of.pdf",1,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-03-LLT-22_01_lamhewchiu.pdf",21,1,0,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-03-LSP-cannava-et-al-2018-the-stuff-that-verbal-person-centered-support-is-made-of-identifying-linguistic-markers-of-more-and.pdf",5,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-03-LaS-ben-david-icht-2017-the-effect-of-practice-and-visual-feedback-on-oral-diadochokinetic-rates-for-younger-and-older.pdf",17,1,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-04-LSP-cavazza-guidetti-2018-captatio-benevolentiae-potential-risks-and-benefits-of-flattering-the-audience-in-a-public.pdf",4,2,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-04-LaS-bent-holt-2018-shhh-i-need-quiet-children-s-understanding-of-american-british-and-japanese-accented-english-speakers.pdf",6,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-05-LLT-22_01_qianchukharev-hudilainenlevis.pdf",4,2,1,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
